Institution_guid,Progam_guid,Program_Name,CIP_Code,Program_Type,Credential
9b3a05620f894b3f83aad20bf41cadf2,499289fa-b716-4368-ab2f-c609c3901ad6,Health Care Assistant Certificate,51.3902,Undergraduate Programs,Certificate
9b3a05620f894b3f83aad20bf41cadf2,1f9bf8e8-20c5-40ed-90a7-3406d785c4cb,Master of Nursing,51.3801,Graduate Programs,Degree
9b3a05620f894b3f83aad20bf41cadf2,23550a91-dc24-4071-88af-e766580c7af6,Social Service Worker Certificate,44,Undergraduate Programs,Certificate
9b3a05620f894b3f83aad20bf41cadf2,7f3bd2cd-cba1-463a-a017-c8decbec0ae6,Certificate in Carpentry Foundation,46.0201,Trades,Certificate
9b3a05617cf84754aacfaf63e8bf4571,a0fb88a7-b9cf-46df-a848-265bffaa1fa0,Bachelor of Science in Nursing,51.3801,Undergraduate Programs,Degree
9b3a0561961b41648d307250bd6d1990,6196ba69-68f7-456a-a45f-e0269106d688,Associate of Science: Science (General),30.0101,Undergraduate Programs,Degree
9b3a0561961b41648d307250bd6d1990,35a8d2ad-bd7f-4426-bf97-19b8799689cf,Associate of Arts: Mathematics,27.0101,Undergraduate Programs,Degree
9b3a0561961b41648d307250bd6d1990,4aa82d4b-7193-40e4-9674-16b32b57c23d,Associate of Science: Biology,26.0101,Undergraduate Programs,Degree
9b3a0561961b41648d307250bd6d1990,46a5a6ac-0e17-4231-8f39-75bde8ce6d8c,Associate of Science: Chemistry,40.0501,Undergraduate Programs,Degree
9b3a0561961b41648d307250bd6d1990,a622fbb6-991d-4a2c-992e-f2b55b0ac06f,Associate of Science: Computer Science,11.0701,Undergraduate Programs,Degree
9b3a0561961b41648d307250bd6d1990,91db8c1b-6c95-492a-b431-ece7c4262462,Associate of Science: Mathematics,27.0101,Undergraduate Programs,Degree
9b3a0561961b41648d307250bd6d1990,6400265a-4695-48a7-ad48-600bbd4ede47,Associate of Science: Physics,40.0801,Undergraduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,72e9f75f-240a-47fe-b75c-29b2673d9162,Graduate Certificate in Applied Geological Engineering,14.3901,Graduate Programs,Certificate
9b3a0562173f476eaa071249ffde872c,7b7da79f-9577-40f9-9ffd-66d1ee0965e6,Doctor of Education,13.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b1940ea4-a828-44ab-a25e-9b0bd3ce7e40,Doctor of Education in Educational Leadership & Policy,13.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,25fdd003-99d6-413b-adb1-d4e5412ae9d8,"Doctor of Education in Educational Leadership & Policy, Sub-Specialization in Ts""kel: Indigenous Educational Leadership and Resurgence",13.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2bd79f11-aa34-401b-a43c-34458017c4a1,Doctor of Medicine and Doctor of Philosophy,51.1401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0cc69d68-2857-4798-9bc3-b2ede622c4ac,Doctor of Musical Art in Composition,50.0904,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2779b2d9-3d3e-4a2e-85df-8882b8eeee16,Doctor of Musical Art in Orchestral Instrument,50.0903,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,07c8eaea-6a86-4cf8-a97f-755f5ea749d5,Doctor of Musical Art in Piano,50.0907,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6e29a1c7-ba7f-476d-9dfb-cc8ec8cae6c0,Doctor of Musical Art in Voice,50.0908,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c84312a4-9cf6-473d-9d64-0c2628b8c11f,Doctor of Philosophy in Anthropology,45.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7b8ccafc-300c-45ac-9721-3024f2eac4a8,Doctor of Philosophy in Applied Animal Biology,1.0901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,92b2684e-2fba-444a-aa62-e18592255729,Doctor of Philosophy in Art History,50.0703,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,225dec73-18e3-4e72-b8ae-974a13111b1d,Doctor of Philosophy in Asian Studies,5.0103,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,9dbc8b69-c827-4932-9579-87c07ef16d29,Doctor of Philosophy in Astronomy,40.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b2fb2641-1e6d-4347-b67b-99bfb21d6741,Doctor of Philosophy in Atmospheric Science,40.0401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b271bb0c-0ad1-4977-89f2-64eaa25ee734,Doctor of Philosophy in Audiology and Speech Sciences,51.0204,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,cc5c313b-f3e3-4f11-9d60-a3b51a2f10f2,Doctor of Philosophy in Biochemistry and Molecular Biology,26.021,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e995868b-5e76-402e-9fb1-c0dd8033a442,Doctor of Philosophy in Bioinformatics,26.1103,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,669264a8-cfdf-446b-aa8a-0c21cb1a3ff0,Doctor of Philosophy in Biology,26.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,8de16741-4b0a-41b6-90c7-d794e48bc9e9,Doctor of Philosophy in Biomedical Engineering,14.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a6a76b1f-5138-4ad0-8534-85cd81959dcc,Doctor of Philosophy in Botany,26.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a35a3120-bd7b-4a0b-8861-886db7f8cc88,Doctor of Philosophy in Business Administration in Accounting,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,792f8a21-7f7e-4d5d-bf13-78319bd08892,Doctor of Philosophy in Business Administration in Finance,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,cb34bb66-a812-4f0e-b7c7-9d3e7006d8cb,Doctor of Philosophy in Business Administration in Management Information Systems,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3bb40f9d-80d4-40a9-89d9-1fb3c87eb546,Doctor of Philosophy in Business Administration in Management Science,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,18a7409b-635c-4974-8ec9-4ab5e20dabd7,Doctor of Philosophy in Business Administration in Marketing and Behavioural Science,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,507f348c-6b88-4e4a-919b-92ad5dfdeaa8,Doctor of Philosophy in Business Administration in Organizational Behaviour,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,05188908-8b9d-4a2d-9e7c-ec18b0f188af,Doctor of Philosophy in Business Administration in Strategy and Business Economics,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,8ce06e8a-0658-4f3f-b876-e404bd283799,Doctor of Philosophy in Business Administration in Transportation and Logistics,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,db5be581-855e-42d4-a6a6-15e939fd7e82,Doctor of Philosophy in Business Administration in Urban Land Economics,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d910a5f8-f5d7-40d5-afd7-eaafb1f77e15,Doctor of Philosophy in Cell and Developmental Biology,26.0404,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6d02cc4c-f79b-4b4c-a6d9-90304364af84,Doctor of Philosophy in Chemical & Biological Engineering,14.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ecb854c0-1315-4ba3-b85d-f109fcbd552f,Doctor of Philosophy in Chemistry,40.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,259362a6-bc24-434a-8643-4b4ba6cf11de,Doctor of Philosophy in Cinema and Media Studies,50.0601,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5c1ece43-ea1c-497f-b841-c8d638c10e4c,Doctor of Philosophy in Civil Engineering,14.0801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1966859c-65d0-46a6-8a7d-8dc99f1709a1,Doctor of Philosophy in Classics,30.2202,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b0c6f776-44b9-4f38-99ef-2f0076d9493d,Doctor of Philosophy in Computer Science,11.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6ad5068c-fb13-4d98-b234-100434b5f850,Doctor of Philosophy in Counselling Psychology,13.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f087840d-668a-4fc7-a5e4-88f389876955,Doctor of Philosophy in Craniofacial Science,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5fa9e358-5cff-4925-8907-1e13f6700aeb,Doctor of Philosophy in Craniofacial Science/Diploma in Endodontics,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7cfeea34-edc9-45b9-a533-384051021598,Doctor of Philosophy in Craniofacial Science/Diploma in Orthodontics,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,bb770b71-ee6f-413d-80a2-c3df240b2377,Doctor of Philosophy in Craniofacial Science/Diploma in Pediatric Dentistry,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f335d188-a6ca-4eba-8447-118007cd5c30,Doctor of Philosophy in Craniofacial Science/Diploma in Periodontics,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,8e6dc5a2-1608-451c-9859-57688afd707f,Doctor of Philosophy in Craniofacial Science/Diploma in Prosthodontics,51.0503,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,23a3c9cc-a743-443c-8812-54cb9c891159,Doctor of Philosophy in Curriculum Studies,13.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,aa737318-1bba-4526-a56b-a9c051585e11,"Doctor of Philosophy in Design, Technology and Society",4.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,8c130c3e-7245-45fd-ac6d-4161654298ee,Doctor of Philosophy in Earth and Environmental Sciences,3.0104,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c109bfcd-9bfb-4f3b-a9d1-61450a1cfb5f,Doctor of Philosophy in Economics,45.0601,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7d489229-672e-4d53-8deb-5be8e5089688,Doctor of Philosophy in Educational Studies,13.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,998e3861-e772-4c7f-abef-268daeadc51f,Doctor of Philosophy in Electrical & Computer Engineering,14.1099,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d1a99299-21c2-4ec2-837f-c0968d2f726c,Doctor of Philosophy in Electrical Engineering,14.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,10f691ce-0018-4458-a2db-eab27507f92a,Doctor of Philosophy in English,23.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,57904c5e-f4d6-4e96-85f8-49c24bf4659e,Doctor of Philosophy in Experimental Medicine,51.1401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,19058629-7a26-4f40-be74-d8fd0b15e8dd,Doctor of Philosophy in Food Science,1.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,91a625d0-1339-4f83-b499-f3f6973ca3e1,Doctor of Philosophy in Forestry,3.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a9997b2e-fd6e-4abe-93ff-6e4a91682b77,Doctor of Philosophy in French,5.0124,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,cc03a492-c1d9-40b9-9514-bc2b293e447b,"Doctor of Philosophy in Gender, Race, Sexuality and Social Justice",5.0299,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,fedbf62b-031d-4d3e-abea-103c89740e78,Doctor of Philosophy in Genome Science and Technology,26.0807,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,9b41426c-b564-477f-846e-a41a3913c3e9,Doctor of Philosophy in Geography,45.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2c7f6b27-b208-42c9-90b1-674d408dfd5f,Doctor of Philosophy in Geological Engineering,14.3901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a9bc4f18-5266-43ca-9174-9953a9920e02,Doctor of Philosophy in Geological Sciences,40.0601,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4db53c47-c721-4158-a06d-ed2c606371f6,Doctor of Philosophy in Geophysics,40.0603,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4f2c7dd4-1382-460e-9c8a-a42fbff085b9,Doctor of Philosophy in Hispanic Studies,5.0199,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,0fc15eda-9640-4cc2-a573-6f3328229b7b,Doctor of Philosophy in History,54.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a215cf54-f94c-4038-bd64-db03822d8bdc,"Doctor of Philosophy in Human Development, Learning and Culture",13.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d0a05a20-cad0-4776-bdd0-181a0981ee4e,Doctor of Philosophy in Human Nutrition,19.0504,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c42198d3-01e7-4bc0-8e4e-70147dbff865,Doctor of Philosophy in Integrated Studies in Land and Food Systems,1,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,be1568ce-4da6-4ac4-ab96-97a67af4e06c,Doctor of Philosophy in Interdisciplinary Oncology,26.0911,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a2ca7f6c-e411-4c0b-ab61-e6a56c848c78,Doctor of Philosophy in Interdisciplinary Studies,30.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,80fe3d8d-e72b-468d-8649-a8b2afcab77a,"Doctor of Philosophy in Interdisciplinary Studies - Community Engagement, Social Change and Equity",44.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3a2ca68c-05bd-463e-8b80-d8701ae7e4cf,Doctor of Philosophy in Interdisciplinary Studies - Digital Arts and Humanities,50.0102,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,456920e0-d28b-4d04-9276-9666092b46f7,Doctor of Philosophy in Interdisciplinary Studies - Global Studies,30.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,aa08e30a-82ad-4eaf-bd21-f004b7643c0e,Doctor of Philosophy in Interdisciplinary Studies - Indigenous Knowledges,5.0202,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1cda440d-0056-48cd-9f5f-0596324a36bf,Doctor of Philosophy in Interdisciplinary Studies - Individualized Option,30.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,12eb4329-aa78-4dc9-9ede-b07caaa7e331,"Doctor of Philosophy in Interdisciplinary Studies - Power, Conflict and Ideas",45.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b6e40969-1a9b-4dfb-a339-a8b76568cbd0,Doctor of Philosophy in Interdisciplinary Studies - Sustainability,30.3301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,7c74fcb1-ce89-44cf-89f3-defe5c6c325b,Doctor of Philosophy in Interdisciplinary Studies - Urban and Regional Studies,45.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,850f3739-e282-4f13-a597-3ddd65ae5dfa,"Doctor of Philosophy in Interdisciplinary Studies - Urban, Rural and Regional Dynamics",45.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,99e322b3-eb01-4381-b774-c6592e083558,Doctor of Philosophy in Kinesiology,31.0505,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,cbfe1e50-2cd3-4314-bc85-7397926cc46d,Doctor of Philosophy in Language and Literacy Education,13.1502,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4a3b030c-3839-4cf3-9076-e07410ce1433,Doctor of Philosophy in Law,22.0299,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,82010d6b-6dbf-4e05-9799-4a537642df05,"Doctor of Philosophy in Library, Archival and Information Studies",25.0199,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,bee5f7ca-f9a2-43e5-9ae1-dd8821273fe9,Doctor of Philosophy in Linguistics,16.0102,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a7a24c5e-6967-40a2-a561-f9addd6e5716,Doctor of Philosophy in Materials Engineering,14.1801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,65aa9c91-8048-4f94-b3b3-e82d22bfe51e,Doctor of Philosophy in Mathematics,27.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e2024f63-e915-43dc-8b9f-f5c8d122a45f,"Doctor of Philosophy in Measurement, Evaluation & Research Methodology",13.0699,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1aa326bb-b2ff-4ee9-8a7e-d9c9c1a7b99f,Doctor of Philosophy in Mechanical Engineering,14.1901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,38a978f3-a1b4-4cd2-814a-f8033b41b93d,Doctor of Philosophy in Medical Genetics,26.0806,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2cb3346e-7dcd-4806-83bd-1985a0dff75b,Doctor of Philosophy in Medical Genetics in Genetic and Genomic Counselling,26.0806,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3ba93892-2560-4299-b3ac-a8abad98fdf0,Doctor of Philosophy in Medical Physics,51.2205,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2f4edaa4-bb9e-4930-af33-cb6bb1134464,Doctor of Philosophy in Microbiology and Immunology,26.0508,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,928866d9-58a7-4996-aedf-fa64486725e3,Doctor of Philosophy in Mining Engineering,14.2101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,f0624a54-b2ea-4be8-b92a-88a5c044aef7,"Doctor of Philosophy in Music, Emphasis Ethnomusicology",50.0905,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ff4d0e5b-f40a-4438-a2c9-b43d20bad7ff,"Doctor of Philosophy in Music, Emphasis Musicology",50.0905,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,d8732e14-b4da-4311-bb83-be171ce93c31,"Doctor of Philosophy in Music, Emphasis Theory",50.0904,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,6b5c6c67-5242-43ed-a1ba-02c04f4a5a48,Doctor of Philosophy in Neuroscience,26.1501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,66306aa6-76bd-46be-ade6-59fbac2d5910,Doctor of Philosophy in Nursing,51.3808,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,42d9bb24-a9a4-44d3-8523-08df15edb453,Doctor of Philosophy in Oceanography,40.0607,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,9bba7e23-9030-4033-9f62-97d6df054128,Doctor of Philosophy in Oceans and Fisheries,3.0205,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,9b7fde80-7dcb-4a46-a332-43f8b1a28f03,Doctor of Philosophy in Pathology and Laboratory Medicine,26.091,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4786f480-54a8-4ff3-a5d0-b05ef2852cf3,Doctor of Philosophy in Pharmaceutical Sciences,51.201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,85cbdf9d-5e3c-4a10-984c-c1f7396ffd93,Doctor of Philosophy in Pharmacology,26.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b01d6b8f-8a98-4613-92d1-1cc11abc6274,Doctor of Philosophy in Philosophy,38.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e5313a4a-e4cc-4973-a647-a9d12647f53e,Doctor of Philosophy in Physics,40.0801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e126b301-3e4e-471c-a1c2-5d86085aac04,Doctor of Philosophy in Planning,4.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,447764cf-12f6-49f0-a93f-3f36c28f2788,Doctor of Philosophy in Plant Science,1.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,007d77a3-cf31-456f-937b-c1892dd3ad6d,Doctor of Philosophy in Political Science,45.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4ecf408e-1bb7-4942-8bd6-6d1e5a0ed3b8,Doctor of Philosophy in Population and Public Health,51.2201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,eb0a2c46-c9c0-408c-80cf-e06655859d29,Doctor of Philosophy in Psychology,42.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,e558f3be-3196-43d0-b13b-11672ac73b1a,Doctor of Philosophy in Psychology - Clinical,42.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,cdef09ac-cdb3-4168-9425-74c674b295e6,Doctor of Philosophy in Psychology - Psychological Science,42.0101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,8d0c396e-0c2e-466f-83ac-7dcd8a4f23d4,Doctor of Philosophy in Rehabilitation Sciences,51.2314,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3ad7e645-abe0-4241-b82e-b7e18ea770f9,Doctor of Philosophy in Religious Studies,38.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3875d385-bb68-41b5-8590-d3ace010d4b5,Doctor of Philosophy in Reproductive and Developmental Sciences,26.0905,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c1d736b8-a31f-4817-9728-03f6fb77ac34,"Doctor of Philosophy in Resources, Environment and Sustainability",3.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,592bc11e-41e4-40c4-80c4-4bd176b19dd5,Doctor of Philosophy in School and Applied Child Psychology,13.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,189f065b-cbcb-493e-a4b4-b74e611ea64d,Doctor of Philosophy in Social Work,44.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,650736e5-04ba-4164-bb54-54fcc3002f65,Doctor of Philosophy in Sociology,45.1101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,4125e9f8-33f1-4ad3-a42e-2f1dce9e3b86,Doctor of Philosophy in Soil Science,1.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,bd51d001-6a59-4c59-88c6-aa742564f026,Doctor of Philosophy in Special Education,13.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,9d6dbcc2-f8af-4b4d-95c3-3b932089af0f,Doctor of Philosophy in Statistics,27.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,de06e2d7-b445-4eca-a9d3-1ac926c7e46c,Doctor of Philosophy in Teaching English as a Second Language,13.1401,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,9da244ad-1239-44f7-a28a-c17eba69d04f,Doctor of Philosophy in Theatre,50.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,eb6638b0-b739-448f-9e0a-212bb6cee816,Doctor of Philosophy in Women+ and Children's Health Sciences,51.2209,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,c7df7912-ceaa-42af-ace8-5535548af103,Doctor of Philosophy in Zoology,26.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1139844d-f97a-41a1-bee2-29f69cae597e,"Dual Degree, Master of Business Administration & Master of Business Analytics",52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,db684287-6534-4711-ba4a-e70c19c1d43b,Dual Juris Doctor / Master of Business Administration,52.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,58a00235-c204-4264-93a2-b17fa3def5f6,Master of Advanced Studies in Architecture,4.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3fdc3916-8d5c-45fb-8ec6-0a0565f852dd,Master of Advanced Studies in Landscape Architecture,4.0601,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,33d9b4cc-2dfa-4c29-bf6b-b2d457348d0b,Master of Applied Science In Biomedical Engineering,14.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,2bf93ac9-4617-44ee-b5cf-9f69140afbdb,Master of Applied Science in Chemical & Biological Engineering,14.0701,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,ba091d00-6607-4751-8ed7-8477b2b0a8ef,Master of Applied Science in Civil Engineering,14.0801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,75db92f2-5718-4fb0-94e6-de71ee49e8fc,Master of Applied Science in Electrical & Computer Engineering,14.1099,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1152a25d-d06c-4a94-800a-cf5b254102f8,Master of Applied Science in Electrical Engineering,14.1001,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,be26a857-7399-4aa6-bdfc-e46b076a8cc0,Master of Applied Science in Engineering Physics,14.1201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,8d97a103-d91f-42c5-b8be-296ea47a6847,Master of Applied Science in Forestry,3.0501,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,17f23ff7-ad12-473d-b521-a0dd6b190ffe,Master of Applied Science in Geological Engineering,14.3901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,40142b08-b967-484e-8191-3addd253e830,Master of Applied Science in Geophysics,40.0603,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1ba40c63-7b6c-46d9-890c-12c446809c6a,Master of Applied Science in Materials Engineering,14.1801,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1b170d63-2c76-46da-a85c-d5ce059ca446,Master of Applied Science in Mechanical Engineering,14.1901,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3cb1f9ee-9e19-4f09-8f20-29f4ce413b25,Master of Applied Science in Mining Engineering,14.2101,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,3fb689d2-d935-4180-a5a5-afd175f68753,Master of Architecture,4.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b52a21f8-6f85-4d8f-b016-82654d687f01,Master of Architecture/Master of Landscape Architecture,4.9999,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,b4644915-6a3a-41bd-932c-07b591522330,Master of Archival Studies,25.0103,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,5b4e9b8b-f2e2-49ab-86e3-902da5727c43,Master of Archival Studies and Master of Library and Information Studies,25.0199,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,11eb54be-eff1-4626-92d9-3a4ee35f6ed9,Master of Arts (Planning),4.0301,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,802f2a22-5207-4174-be0c-38929447f060,"Master of Arts in Ancient Culture, Religion & Ethnicity",30.2201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,532c3276-8106-4784-94ab-383203cff67b,Master of Arts in Anthropology,45.0201,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,caff2c79-f435-422a-baf7-210dab315624,Master of Arts in Art Education,13.1302,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,1627958e-02f0-4b62-a29a-addf62dfd264,Master of Arts in Art History,50.0703,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,34e60bea-202f-426d-b668-01ae712f3300,Master of Arts in Art History (Critical Curatorial Studies),5.007,Graduate Programs,Degree
9b3a0562173f476eaa071249ffde872c,a65d4bb9-9d7b-40ee-9288-2977a59fd925,Master of Arts in Asian Studies,5.0103,Graduate Programs,Degree
